Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-203-0,2025-04-10,2025-05-04,First Class,CG-STREAM-99804,Stream-Customer-0,Home Office,Technology,Binders,252.61,6,0.1,311.37,203,2025-04-30 19:50:24,stream
2,STREAM-203-1,2025-04-04,2025-05-02,Standard Class,CG-STREAM-90981,Stream-Customer-1,Corporate,Furniture,Tables,442.78,8,0.4,450.04,203,2025-04-30 19:50:24,stream
3,STREAM-203-2,2025-04-20,2025-05-09,Second Class,CG-STREAM-49603,Stream-Customer-2,Consumer,Furniture,Phones,953.71,4,0.3,-82.36,203,2025-04-30 19:50:24,stream
4,STREAM-203-3,2025-04-29,2025-05-05,Same Day,CG-STREAM-16533,Stream-Customer-3,Home Office,Furniture,Chairs,470.78,1,0.4,128.95,203,2025-04-30 19:50:24,stream
5,STREAM-203-4,2025-04-26,2025-05-03,Second Class,CG-STREAM-89370,Stream-Customer-4,Consumer,Office Supplies,Phones,734.88,1,0.3,239.57,203,2025-04-30 19:50:24,stream
6,STREAM-203-5,2025-04-16,2025-05-08,First Class,CG-STREAM-41158,Stream-Customer-5,Consumer,Office Supplies,Phones,971.14,7,0.0,434.31,203,2025-04-30 19:50:24,stream
7,STREAM-203-6,2025-04-30,2025-05-03,Same Day,CG-STREAM-10218,Stream-Customer-6,Home Office,Furniture,Binders,438.4,9,0.5,7.48,203,2025-04-30 19:50:24,stream
8,STREAM-203-7,2025-04-27,2025-05-01,First Class,CG-STREAM-25422,Stream-Customer-7,Home Office,Furniture,Chairs,186.74,8,0.1,482.39,203,2025-04-30 19:50:24,stream
9,STREAM-203-8,2025-04-07,2025-05-07,Second Class,CG-STREAM-13633,Stream-Customer-8,Home Office,Office Supplies,Phones,244.63,3,0.1,465.52,203,2025-04-30 19:50:24,stream
10,STREAM-203-9,2025-04-17,2025-05-09,Second Class,CG-STREAM-49697,Stream-Customer-9,Corporate,Technology,Tables,331.79,9,0.0,483.89,203,2025-04-30 19:50:24,stream
