Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-100-0,2025-04-29,2025-05-03,Standard Class,CG-STREAM-33707,Stream-Customer-0,Home Office,Technology,Storage,790.12,1,0.2,-53.01,100,2025-04-30 19:41:48,stream
2,STREAM-100-1,2025-04-25,2025-05-05,First Class,CG-STREAM-64154,Stream-Customer-1,Home Office,Technology,Binders,372.89,8,0.2,-4.95,100,2025-04-30 19:41:48,stream
3,STREAM-100-2,2025-04-30,2025-05-08,Same Day,CG-STREAM-14197,Stream-Customer-2,Corporate,Office Supplies,Tables,377.23,1,0.3,-38.71,100,2025-04-30 19:41:48,stream
4,STREAM-100-3,2025-04-06,2025-05-09,Same Day,CG-STREAM-64673,Stream-Customer-3,Consumer,Furniture,Chairs,900.37,3,0.3,28.88,100,2025-04-30 19:41:48,stream
5,STREAM-100-4,2025-04-29,2025-05-09,Second Class,CG-STREAM-40711,Stream-Customer-4,Consumer,Furniture,Phones,502.87,7,0.1,-0.05,100,2025-04-30 19:41:48,stream
6,STREAM-100-5,2025-04-10,2025-05-06,First Class,CG-STREAM-36322,Stream-Customer-5,Corporate,Office Supplies,Binders,911.8,1,0.4,-92.03,100,2025-04-30 19:41:48,stream
7,STREAM-100-6,2025-04-11,2025-05-07,Second Class,CG-STREAM-79715,Stream-Customer-6,Consumer,Technology,Binders,959.31,4,0.1,-27.04,100,2025-04-30 19:41:48,stream
8,STREAM-100-7,2025-04-18,2025-05-03,Standard Class,CG-STREAM-69447,Stream-Customer-7,Home Office,Office Supplies,Storage,889.92,5,0.5,312.02,100,2025-04-30 19:41:48,stream
9,STREAM-100-8,2025-04-14,2025-05-08,Same Day,CG-STREAM-24060,Stream-Customer-8,Consumer,Technology,Phones,819.94,2,0.4,-68.73,100,2025-04-30 19:41:48,stream
10,STREAM-100-9,2025-04-09,2025-05-06,Standard Class,CG-STREAM-88142,Stream-Customer-9,Corporate,Office Supplies,Binders,480.85,3,0.3,271.9,100,2025-04-30 19:41:48,stream
