Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-122-0,2025-04-30,2025-05-04,Second Class,CG-STREAM-54233,Stream-Customer-0,Corporate,Technology,Chairs,353.4,6,0.2,127.74,122,2025-04-30 19:43:38,stream
2,STREAM-122-1,2025-04-18,2025-05-08,Standard Class,CG-STREAM-29431,Stream-Customer-1,Home Office,Office Supplies,Tables,605.21,6,0.1,473.4,122,2025-04-30 19:43:38,stream
3,STREAM-122-2,2025-04-12,2025-05-09,Standard Class,CG-STREAM-89835,Stream-Customer-2,Consumer,Office Supplies,Tables,622.73,9,0.1,253.86,122,2025-04-30 19:43:38,stream
4,STREAM-122-3,2025-04-23,2025-05-02,Second Class,CG-STREAM-72699,Stream-Customer-3,Consumer,Furniture,Chairs,923.04,7,0.4,204.7,122,2025-04-30 19:43:38,stream
5,STREAM-122-4,2025-04-12,2025-05-05,First Class,CG-STREAM-45349,Stream-Customer-4,Corporate,Office Supplies,Storage,679.8,7,0.2,33.39,122,2025-04-30 19:43:38,stream
6,STREAM-122-5,2025-04-24,2025-05-03,First Class,CG-STREAM-71513,Stream-Customer-5,Home Office,Furniture,Tables,522.05,9,0.1,56.35,122,2025-04-30 19:43:38,stream
7,STREAM-122-6,2025-04-04,2025-05-02,Same Day,CG-STREAM-90917,Stream-Customer-6,Consumer,Office Supplies,Phones,505.49,8,0.0,272.24,122,2025-04-30 19:43:38,stream
8,STREAM-122-7,2025-04-20,2025-05-07,First Class,CG-STREAM-62323,Stream-Customer-7,Corporate,Office Supplies,Chairs,308.46,7,0.5,202.12,122,2025-04-30 19:43:38,stream
9,STREAM-122-8,2025-04-03,2025-05-01,Second Class,CG-STREAM-33910,Stream-Customer-8,Corporate,Office Supplies,Phones,103.81,2,0.3,-41.93,122,2025-04-30 19:43:38,stream
10,STREAM-122-9,2025-04-19,2025-05-02,Second Class,CG-STREAM-96011,Stream-Customer-9,Corporate,Furniture,Phones,790.51,2,0.4,264.03,122,2025-04-30 19:43:38,stream
