Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-47-0,2025-04-11,2025-05-05,Standard Class,CG-STREAM-41065,Stream-Customer-0,Home Office,Office Supplies,Binders,834.37,5,0.1,322.01,47,2025-04-30 19:37:22,stream
2,STREAM-47-1,2025-04-14,2025-05-05,Same Day,CG-STREAM-42448,Stream-Customer-1,Consumer,Technology,Tables,613.99,7,0.4,218.34,47,2025-04-30 19:37:22,stream
3,STREAM-47-2,2025-04-27,2025-05-06,Same Day,CG-STREAM-83732,Stream-Customer-2,Home Office,Furniture,Binders,305.64,4,0.5,416.82,47,2025-04-30 19:37:22,stream
4,STREAM-47-3,2025-04-10,2025-05-04,Standard Class,CG-STREAM-52796,Stream-Customer-3,Home Office,Technology,Tables,657.14,4,0.5,383.21,47,2025-04-30 19:37:22,stream
5,STREAM-47-4,2025-04-10,2025-05-02,Standard Class,CG-STREAM-21339,Stream-Customer-4,Consumer,Office Supplies,Storage,822.37,7,0.2,330.15,47,2025-04-30 19:37:22,stream
6,STREAM-47-5,2025-04-10,2025-05-02,Second Class,CG-STREAM-76778,Stream-Customer-5,Home Office,Furniture,Storage,337.08,7,0.1,110.26,47,2025-04-30 19:37:22,stream
7,STREAM-47-6,2025-04-22,2025-05-07,Second Class,CG-STREAM-68448,Stream-Customer-6,Consumer,Furniture,Tables,990.26,2,0.5,405.59,47,2025-04-30 19:37:22,stream
8,STREAM-47-7,2025-04-25,2025-05-07,First Class,CG-STREAM-38644,Stream-Customer-7,Home Office,Furniture,Chairs,216.26,6,0.1,301.66,47,2025-04-30 19:37:22,stream
9,STREAM-47-8,2025-04-02,2025-05-09,Same Day,CG-STREAM-88940,Stream-Customer-8,Corporate,Technology,Tables,310.16,3,0.1,411.97,47,2025-04-30 19:37:22,stream
10,STREAM-47-9,2025-04-09,2025-05-06,Same Day,CG-STREAM-26003,Stream-Customer-9,Consumer,Office Supplies,Chairs,513.2,4,0.4,291.36,47,2025-04-30 19:37:22,stream
