Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-197-0,2025-04-28,2025-05-09,Second Class,CG-STREAM-56975,Stream-Customer-0,Corporate,Office Supplies,Tables,910.04,3,0.3,272.18,197,2025-04-30 19:49:54,stream
2,STREAM-197-1,2025-04-10,2025-05-07,Same Day,CG-STREAM-81136,Stream-Customer-1,Consumer,Technology,Binders,668.67,3,0.0,455.44,197,2025-04-30 19:49:54,stream
3,STREAM-197-2,2025-04-10,2025-05-02,Same Day,CG-STREAM-16290,Stream-Customer-2,Home Office,Furniture,Binders,757.96,3,0.0,26.61,197,2025-04-30 19:49:54,stream
4,STREAM-197-3,2025-04-15,2025-05-06,Second Class,CG-STREAM-37801,Stream-Customer-3,Consumer,Furniture,Chairs,308.8,4,0.2,-13.62,197,2025-04-30 19:49:54,stream
5,STREAM-197-4,2025-04-03,2025-05-09,First Class,CG-STREAM-66190,Stream-Customer-4,Corporate,Office Supplies,Chairs,344.27,8,0.5,122.89,197,2025-04-30 19:49:54,stream
6,STREAM-197-5,2025-04-22,2025-05-03,First Class,CG-STREAM-60498,Stream-Customer-5,Home Office,Office Supplies,Phones,233.39,9,0.2,337.51,197,2025-04-30 19:49:54,stream
7,STREAM-197-6,2025-04-01,2025-05-04,Same Day,CG-STREAM-60783,Stream-Customer-6,Corporate,Furniture,Chairs,368.68,1,0.5,22.88,197,2025-04-30 19:49:54,stream
8,STREAM-197-7,2025-04-13,2025-05-08,First Class,CG-STREAM-41478,Stream-Customer-7,Corporate,Technology,Storage,839.13,2,0.1,130.96,197,2025-04-30 19:49:54,stream
9,STREAM-197-8,2025-04-20,2025-05-02,Same Day,CG-STREAM-58230,Stream-Customer-8,Corporate,Office Supplies,Phones,271.6,2,0.0,-6.34,197,2025-04-30 19:49:54,stream
10,STREAM-197-9,2025-04-15,2025-05-04,Second Class,CG-STREAM-67556,Stream-Customer-9,Corporate,Office Supplies,Chairs,429.58,1,0.0,375.93,197,2025-04-30 19:49:54,stream
