Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-62-0,2025-04-22,2025-05-04,Standard Class,CG-STREAM-85186,Stream-Customer-0,Consumer,Furniture,Binders,382.19,7,0.0,5.48,62,2025-04-30 19:38:38,stream
2,STREAM-62-1,2025-04-09,2025-05-05,First Class,CG-STREAM-24602,Stream-Customer-1,Corporate,Office Supplies,Chairs,994.32,7,0.0,-13.71,62,2025-04-30 19:38:38,stream
3,STREAM-62-2,2025-04-02,2025-05-07,Second Class,CG-STREAM-56094,Stream-Customer-2,Corporate,Office Supplies,Tables,810.32,1,0.2,477.26,62,2025-04-30 19:38:38,stream
4,STREAM-62-3,2025-04-15,2025-05-08,Second Class,CG-STREAM-79976,Stream-Customer-3,Corporate,Furniture,Binders,859.58,6,0.1,185.38,62,2025-04-30 19:38:38,stream
5,STREAM-62-4,2025-04-13,2025-05-02,Standard Class,CG-STREAM-37982,Stream-Customer-4,Corporate,Technology,Chairs,539.83,5,0.0,55.29,62,2025-04-30 19:38:38,stream
6,STREAM-62-5,2025-04-30,2025-05-02,Second Class,CG-STREAM-36540,Stream-Customer-5,Home Office,Furniture,Chairs,440.72,4,0.4,165.74,62,2025-04-30 19:38:38,stream
7,STREAM-62-6,2025-04-15,2025-05-02,Second Class,CG-STREAM-90338,Stream-Customer-6,Consumer,Office Supplies,Storage,610.08,3,0.5,-10.18,62,2025-04-30 19:38:38,stream
8,STREAM-62-7,2025-04-14,2025-05-01,Standard Class,CG-STREAM-79520,Stream-Customer-7,Corporate,Furniture,Tables,238.82,3,0.2,238.07,62,2025-04-30 19:38:38,stream
9,STREAM-62-8,2025-04-07,2025-05-06,Standard Class,CG-STREAM-68270,Stream-Customer-8,Corporate,Technology,Storage,642.85,2,0.0,40.55,62,2025-04-30 19:38:38,stream
10,STREAM-62-9,2025-04-21,2025-05-04,Second Class,CG-STREAM-35892,Stream-Customer-9,Consumer,Office Supplies,Tables,385.13,4,0.5,9.83,62,2025-04-30 19:38:38,stream
