Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-246-0,2025-04-26,2025-05-03,First Class,CG-STREAM-19520,Stream-Customer-0,Consumer,Furniture,Phones,291.32,3,0.2,432.56,246,2025-04-30 19:54:00,stream
2,STREAM-246-1,2025-04-24,2025-05-03,Second Class,CG-STREAM-67211,Stream-Customer-1,Consumer,Technology,Phones,946.71,4,0.1,181.99,246,2025-04-30 19:54:00,stream
3,STREAM-246-2,2025-04-24,2025-05-07,First Class,CG-STREAM-32543,Stream-Customer-2,Corporate,Office Supplies,Chairs,967.74,2,0.4,142.89,246,2025-04-30 19:54:00,stream
4,STREAM-246-3,2025-04-18,2025-05-07,Second Class,CG-STREAM-88409,Stream-Customer-3,Home Office,Technology,Binders,117.26,7,0.1,493.33,246,2025-04-30 19:54:00,stream
5,STREAM-246-4,2025-04-07,2025-05-07,Standard Class,CG-STREAM-97962,Stream-Customer-4,Consumer,Technology,Storage,528.78,7,0.0,31.92,246,2025-04-30 19:54:00,stream
6,STREAM-246-5,2025-04-28,2025-05-02,Second Class,CG-STREAM-66943,Stream-Customer-5,Home Office,Technology,Storage,301.08,4,0.4,416.99,246,2025-04-30 19:54:00,stream
7,STREAM-246-6,2025-04-30,2025-05-03,Same Day,CG-STREAM-51398,Stream-Customer-6,Corporate,Technology,Tables,572.22,6,0.4,160.74,246,2025-04-30 19:54:00,stream
8,STREAM-246-7,2025-04-24,2025-05-04,First Class,CG-STREAM-15761,Stream-Customer-7,Home Office,Technology,Phones,889.97,3,0.0,104.18,246,2025-04-30 19:54:00,stream
9,STREAM-246-8,2025-04-03,2025-05-02,Standard Class,CG-STREAM-62007,Stream-Customer-8,Corporate,Technology,Binders,561.01,7,0.1,426.55,246,2025-04-30 19:54:00,stream
10,STREAM-246-9,2025-04-01,2025-05-08,First Class,CG-STREAM-46456,Stream-Customer-9,Corporate,Office Supplies,Tables,88.33,1,0.0,339.57,246,2025-04-30 19:54:00,stream
