Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-253-0,2025-04-02,2025-05-07,Standard Class,CG-STREAM-46847,Stream-Customer-0,Home Office,Office Supplies,Binders,681.86,7,0.1,369.28,253,2025-04-30 19:54:35,stream
2,STREAM-253-1,2025-04-21,2025-05-07,Second Class,CG-STREAM-47976,Stream-Customer-1,Corporate,Furniture,Binders,850.65,6,0.1,153.24,253,2025-04-30 19:54:35,stream
3,STREAM-253-2,2025-04-27,2025-05-03,Same Day,CG-STREAM-47467,Stream-Customer-2,Corporate,Office Supplies,Storage,874.26,3,0.2,472.83,253,2025-04-30 19:54:35,stream
4,STREAM-253-3,2025-04-20,2025-05-04,Same Day,CG-STREAM-47761,Stream-Customer-3,Consumer,Furniture,Binders,418.9,6,0.2,89.72,253,2025-04-30 19:54:35,stream
5,STREAM-253-4,2025-04-13,2025-05-07,Standard Class,CG-STREAM-55063,Stream-Customer-4,Home Office,Furniture,Tables,295.96,7,0.5,424.54,253,2025-04-30 19:54:35,stream
6,STREAM-253-5,2025-04-26,2025-05-05,Same Day,CG-STREAM-66639,Stream-Customer-5,Consumer,Office Supplies,Binders,940.81,9,0.2,-67.3,253,2025-04-30 19:54:35,stream
7,STREAM-253-6,2025-04-13,2025-05-02,Standard Class,CG-STREAM-16295,Stream-Customer-6,Home Office,Furniture,Chairs,635.65,9,0.3,466.22,253,2025-04-30 19:54:35,stream
8,STREAM-253-7,2025-04-19,2025-05-04,Same Day,CG-STREAM-30152,Stream-Customer-7,Consumer,Technology,Binders,855.99,3,0.1,327.92,253,2025-04-30 19:54:35,stream
9,STREAM-253-8,2025-04-13,2025-05-06,Second Class,CG-STREAM-89073,Stream-Customer-8,Corporate,Office Supplies,Phones,893.46,5,0.2,103.24,253,2025-04-30 19:54:35,stream
10,STREAM-253-9,2025-04-17,2025-05-04,First Class,CG-STREAM-63144,Stream-Customer-9,Home Office,Office Supplies,Chairs,558.59,4,0.3,-72.96,253,2025-04-30 19:54:35,stream
