Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-261-0,2025-04-06,2025-05-01,Same Day,CG-STREAM-39728,Stream-Customer-0,Consumer,Office Supplies,Chairs,710.71,1,0.3,106.52,261,2025-04-30 19:55:15,stream
2,STREAM-261-1,2025-04-29,2025-05-08,Standard Class,CG-STREAM-20143,Stream-Customer-1,Home Office,Technology,Storage,304.39,8,0.5,326.64,261,2025-04-30 19:55:15,stream
3,STREAM-261-2,2025-04-25,2025-05-09,First Class,CG-STREAM-63893,Stream-Customer-2,Consumer,Technology,Storage,814.9,5,0.2,367.01,261,2025-04-30 19:55:15,stream
4,STREAM-261-3,2025-04-20,2025-05-05,Same Day,CG-STREAM-79004,Stream-Customer-3,Home Office,Office Supplies,Storage,486.73,3,0.3,374.52,261,2025-04-30 19:55:15,stream
5,STREAM-261-4,2025-04-19,2025-05-05,Same Day,CG-STREAM-34227,Stream-Customer-4,Home Office,Office Supplies,Phones,847.54,6,0.1,34.57,261,2025-04-30 19:55:15,stream
6,STREAM-261-5,2025-04-11,2025-05-03,First Class,CG-STREAM-70584,Stream-Customer-5,Consumer,Technology,Storage,15.57,8,0.1,432.1,261,2025-04-30 19:55:15,stream
7,STREAM-261-6,2025-04-13,2025-05-07,Standard Class,CG-STREAM-62681,Stream-Customer-6,Corporate,Office Supplies,Binders,970.87,3,0.1,81.28,261,2025-04-30 19:55:15,stream
8,STREAM-261-7,2025-04-11,2025-05-01,Same Day,CG-STREAM-49337,Stream-Customer-7,Consumer,Technology,Storage,568.77,1,0.0,263.91,261,2025-04-30 19:55:15,stream
9,STREAM-261-8,2025-04-04,2025-05-08,First Class,CG-STREAM-97658,Stream-Customer-8,Consumer,Office Supplies,Storage,953.79,1,0.3,267.01,261,2025-04-30 19:55:15,stream
10,STREAM-261-9,2025-04-10,2025-05-02,First Class,CG-STREAM-89868,Stream-Customer-9,Consumer,Office Supplies,Tables,118.76,1,0.4,2.82,261,2025-04-30 19:55:15,stream
