Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-12-0,2025-04-04,2025-05-01,First Class,CG-STREAM-97718,Stream-Customer-0,Home Office,Furniture,Phones,104.7,2,0.5,-54.25,12,2025-04-30 19:34:27,stream
2,STREAM-12-1,2025-04-26,2025-05-08,Same Day,CG-STREAM-46516,Stream-Customer-1,Consumer,Furniture,Storage,838.09,6,0.3,409.35,12,2025-04-30 19:34:27,stream
3,STREAM-12-2,2025-04-14,2025-05-05,Second Class,CG-STREAM-28457,Stream-Customer-2,Home Office,Office Supplies,Phones,122.87,1,0.5,154.1,12,2025-04-30 19:34:27,stream
4,STREAM-12-3,2025-04-11,2025-05-09,Standard Class,CG-STREAM-81498,Stream-Customer-3,Consumer,Furniture,Storage,276.17,8,0.1,-8.79,12,2025-04-30 19:34:27,stream
5,STREAM-12-4,2025-04-10,2025-05-03,First Class,CG-STREAM-46993,Stream-Customer-4,Home Office,Furniture,Storage,268.94,4,0.4,369.71,12,2025-04-30 19:34:27,stream
6,STREAM-12-5,2025-04-04,2025-05-04,Same Day,CG-STREAM-96306,Stream-Customer-5,Home Office,Furniture,Chairs,29.81,6,0.1,332.35,12,2025-04-30 19:34:27,stream
7,STREAM-12-6,2025-04-27,2025-05-07,First Class,CG-STREAM-67820,Stream-Customer-6,Consumer,Technology,Tables,144.31,2,0.1,316.79,12,2025-04-30 19:34:27,stream
8,STREAM-12-7,2025-04-14,2025-05-08,Second Class,CG-STREAM-55469,Stream-Customer-7,Home Office,Office Supplies,Tables,764.36,6,0.4,342.8,12,2025-04-30 19:34:27,stream
9,STREAM-12-8,2025-04-15,2025-05-05,First Class,CG-STREAM-93979,Stream-Customer-8,Consumer,Technology,Storage,485.99,7,0.3,-93.1,12,2025-04-30 19:34:27,stream
10,STREAM-12-9,2025-04-04,2025-05-08,Standard Class,CG-STREAM-33523,Stream-Customer-9,Home Office,Technology,Chairs,53.04,3,0.3,143.81,12,2025-04-30 19:34:27,stream
