Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-250-0,2025-04-04,2025-05-08,Standard Class,CG-STREAM-78699,Stream-Customer-0,Consumer,Technology,Phones,277.57,4,0.1,377.63,250,2025-04-30 19:54:20,stream
2,STREAM-250-1,2025-04-09,2025-05-02,Same Day,CG-STREAM-84290,Stream-Customer-1,Consumer,Office Supplies,Tables,946.32,3,0.2,430.64,250,2025-04-30 19:54:20,stream
3,STREAM-250-2,2025-04-15,2025-05-02,First Class,CG-STREAM-66983,Stream-Customer-2,Consumer,Technology,Binders,638.94,4,0.5,424.38,250,2025-04-30 19:54:20,stream
4,STREAM-250-3,2025-04-09,2025-05-06,Same Day,CG-STREAM-53319,Stream-Customer-3,Consumer,Technology,Phones,872.16,1,0.2,344.93,250,2025-04-30 19:54:20,stream
5,STREAM-250-4,2025-04-28,2025-05-05,First Class,CG-STREAM-59608,Stream-Customer-4,Consumer,Technology,Chairs,328.69,5,0.0,12.72,250,2025-04-30 19:54:20,stream
6,STREAM-250-5,2025-04-01,2025-05-06,Same Day,CG-STREAM-80518,Stream-Customer-5,Consumer,Technology,Phones,988.21,3,0.5,0.52,250,2025-04-30 19:54:20,stream
7,STREAM-250-6,2025-04-24,2025-05-07,Same Day,CG-STREAM-47680,Stream-Customer-6,Home Office,Office Supplies,Tables,540.64,2,0.0,406.76,250,2025-04-30 19:54:20,stream
8,STREAM-250-7,2025-04-08,2025-05-02,Standard Class,CG-STREAM-86942,Stream-Customer-7,Consumer,Furniture,Tables,100.47,9,0.3,201.12,250,2025-04-30 19:54:20,stream
9,STREAM-250-8,2025-04-28,2025-05-08,Standard Class,CG-STREAM-75463,Stream-Customer-8,Home Office,Furniture,Binders,843.07,7,0.2,28.72,250,2025-04-30 19:54:20,stream
10,STREAM-250-9,2025-04-03,2025-05-03,Second Class,CG-STREAM-63363,Stream-Customer-9,Corporate,Office Supplies,Tables,224.5,5,0.2,292.35,250,2025-04-30 19:54:20,stream
