Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-212-0,2025-04-14,2025-05-08,Standard Class,CG-STREAM-70040,Stream-Customer-0,Home Office,Office Supplies,Chairs,875.74,1,0.5,222.16,212,2025-04-30 19:51:10,stream
2,STREAM-212-1,2025-04-05,2025-05-02,Second Class,CG-STREAM-11901,Stream-Customer-1,Consumer,Technology,Phones,999.99,1,0.1,378.39,212,2025-04-30 19:51:10,stream
3,STREAM-212-2,2025-04-10,2025-05-03,Standard Class,CG-STREAM-41838,Stream-Customer-2,Home Office,Furniture,Storage,955.57,8,0.1,177.24,212,2025-04-30 19:51:10,stream
4,STREAM-212-3,2025-04-24,2025-05-02,Standard Class,CG-STREAM-82518,Stream-Customer-3,Corporate,Office Supplies,Storage,326.45,7,0.0,-66.44,212,2025-04-30 19:51:10,stream
5,STREAM-212-4,2025-04-17,2025-05-08,First Class,CG-STREAM-34116,Stream-Customer-4,Consumer,Furniture,Chairs,277.76,3,0.0,87.13,212,2025-04-30 19:51:10,stream
6,STREAM-212-5,2025-04-16,2025-05-05,Second Class,CG-STREAM-41391,Stream-Customer-5,Home Office,Furniture,Binders,606.46,4,0.1,439.73,212,2025-04-30 19:51:10,stream
7,STREAM-212-6,2025-04-09,2025-05-08,First Class,CG-STREAM-71801,Stream-Customer-6,Corporate,Furniture,Tables,78.76,8,0.2,4.64,212,2025-04-30 19:51:10,stream
8,STREAM-212-7,2025-04-13,2025-05-04,Same Day,CG-STREAM-75523,Stream-Customer-7,Home Office,Office Supplies,Phones,570.25,4,0.5,275.7,212,2025-04-30 19:51:10,stream
9,STREAM-212-8,2025-04-01,2025-05-07,Second Class,CG-STREAM-88140,Stream-Customer-8,Home Office,Furniture,Tables,966.48,9,0.5,317.31,212,2025-04-30 19:51:10,stream
10,STREAM-212-9,2025-04-12,2025-05-09,First Class,CG-STREAM-99425,Stream-Customer-9,Home Office,Technology,Tables,567.03,1,0.1,395.96,212,2025-04-30 19:51:10,stream
