Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-147-0,2025-04-24,2025-05-02,First Class,CG-STREAM-57765,Stream-Customer-0,Corporate,Technology,Chairs,554.81,1,0.0,473.69,147,2025-04-30 19:45:44,stream
2,STREAM-147-1,2025-04-12,2025-05-05,First Class,CG-STREAM-19629,Stream-Customer-1,Corporate,Technology,Binders,385.55,2,0.0,17.51,147,2025-04-30 19:45:44,stream
3,STREAM-147-2,2025-04-11,2025-05-05,Standard Class,CG-STREAM-57672,Stream-Customer-2,Home Office,Furniture,Tables,37.97,3,0.0,205.39,147,2025-04-30 19:45:44,stream
4,STREAM-147-3,2025-04-30,2025-05-08,Standard Class,CG-STREAM-51354,Stream-Customer-3,Corporate,Furniture,Tables,931.49,1,0.5,-86.13,147,2025-04-30 19:45:44,stream
5,STREAM-147-4,2025-04-01,2025-05-03,Standard Class,CG-STREAM-68051,Stream-Customer-4,Consumer,Office Supplies,Tables,633.62,2,0.0,389.27,147,2025-04-30 19:45:44,stream
6,STREAM-147-5,2025-04-15,2025-05-04,Same Day,CG-STREAM-59662,Stream-Customer-5,Corporate,Office Supplies,Binders,684.18,2,0.2,400.59,147,2025-04-30 19:45:44,stream
7,STREAM-147-6,2025-04-02,2025-05-07,Same Day,CG-STREAM-72987,Stream-Customer-6,Home Office,Technology,Binders,387.91,5,0.4,301.66,147,2025-04-30 19:45:44,stream
8,STREAM-147-7,2025-04-28,2025-05-08,Second Class,CG-STREAM-46751,Stream-Customer-7,Consumer,Technology,Binders,662.53,9,0.5,230.34,147,2025-04-30 19:45:44,stream
9,STREAM-147-8,2025-04-22,2025-05-02,Second Class,CG-STREAM-31382,Stream-Customer-8,Consumer,Furniture,Storage,91.15,9,0.0,-29.61,147,2025-04-30 19:45:44,stream
10,STREAM-147-9,2025-04-27,2025-05-08,Same Day,CG-STREAM-79120,Stream-Customer-9,Consumer,Furniture,Chairs,599.95,6,0.5,142.57,147,2025-04-30 19:45:44,stream
