Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-61-0,2025-04-22,2025-05-05,First Class,CG-STREAM-47347,Stream-Customer-0,Corporate,Technology,Binders,454.0,3,0.3,-47.37,61,2025-04-30 19:38:33,stream
2,STREAM-61-1,2025-04-26,2025-05-08,Standard Class,CG-STREAM-65905,Stream-Customer-1,Consumer,Office Supplies,Chairs,149.12,5,0.2,81.72,61,2025-04-30 19:38:33,stream
3,STREAM-61-2,2025-04-18,2025-05-08,Same Day,CG-STREAM-14931,Stream-Customer-2,Corporate,Furniture,Tables,853.86,2,0.4,90.67,61,2025-04-30 19:38:33,stream
4,STREAM-61-3,2025-04-13,2025-05-06,Standard Class,CG-STREAM-12771,Stream-Customer-3,Consumer,Technology,Phones,19.46,1,0.4,120.22,61,2025-04-30 19:38:33,stream
5,STREAM-61-4,2025-04-21,2025-05-01,Second Class,CG-STREAM-13956,Stream-Customer-4,Home Office,Furniture,Tables,474.45,6,0.3,459.58,61,2025-04-30 19:38:33,stream
6,STREAM-61-5,2025-04-27,2025-05-05,Same Day,CG-STREAM-20714,Stream-Customer-5,Home Office,Office Supplies,Binders,382.28,2,0.1,118.36,61,2025-04-30 19:38:33,stream
7,STREAM-61-6,2025-04-25,2025-05-09,Same Day,CG-STREAM-62662,Stream-Customer-6,Corporate,Office Supplies,Chairs,11.28,7,0.3,467.78,61,2025-04-30 19:38:33,stream
8,STREAM-61-7,2025-04-14,2025-05-03,Second Class,CG-STREAM-81729,Stream-Customer-7,Home Office,Furniture,Phones,385.17,9,0.0,78.13,61,2025-04-30 19:38:33,stream
9,STREAM-61-8,2025-04-20,2025-05-02,First Class,CG-STREAM-89985,Stream-Customer-8,Corporate,Technology,Binders,363.49,3,0.1,-69.98,61,2025-04-30 19:38:33,stream
10,STREAM-61-9,2025-04-02,2025-05-05,Second Class,CG-STREAM-61607,Stream-Customer-9,Home Office,Office Supplies,Phones,306.4,8,0.1,417.22,61,2025-04-30 19:38:33,stream
