Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-191-0,2025-04-26,2025-05-02,Second Class,CG-STREAM-51378,Stream-Customer-0,Consumer,Furniture,Phones,870.17,4,0.3,235.74,191,2025-04-30 19:49:24,stream
2,STREAM-191-1,2025-04-01,2025-05-09,Second Class,CG-STREAM-63477,Stream-Customer-1,Home Office,Technology,Chairs,330.11,1,0.5,160.47,191,2025-04-30 19:49:24,stream
3,STREAM-191-2,2025-04-02,2025-05-07,Standard Class,CG-STREAM-47200,Stream-Customer-2,Consumer,Furniture,Storage,685.31,4,0.0,-25.38,191,2025-04-30 19:49:24,stream
4,STREAM-191-3,2025-04-20,2025-05-03,Same Day,CG-STREAM-83155,Stream-Customer-3,Corporate,Furniture,Storage,999.95,2,0.3,282.59,191,2025-04-30 19:49:24,stream
5,STREAM-191-4,2025-04-20,2025-05-08,Same Day,CG-STREAM-61125,Stream-Customer-4,Consumer,Technology,Phones,415.64,1,0.0,451.37,191,2025-04-30 19:49:24,stream
6,STREAM-191-5,2025-04-27,2025-05-03,Standard Class,CG-STREAM-90962,Stream-Customer-5,Corporate,Office Supplies,Phones,606.71,8,0.3,409.15,191,2025-04-30 19:49:24,stream
7,STREAM-191-6,2025-04-28,2025-05-01,First Class,CG-STREAM-30103,Stream-Customer-6,Home Office,Office Supplies,Chairs,384.56,1,0.2,-93.35,191,2025-04-30 19:49:24,stream
8,STREAM-191-7,2025-04-23,2025-05-09,First Class,CG-STREAM-26678,Stream-Customer-7,Corporate,Technology,Storage,254.66,7,0.2,415.14,191,2025-04-30 19:49:24,stream
9,STREAM-191-8,2025-04-17,2025-05-01,Standard Class,CG-STREAM-93148,Stream-Customer-8,Corporate,Technology,Tables,432.82,6,0.1,58.53,191,2025-04-30 19:49:24,stream
10,STREAM-191-9,2025-04-18,2025-05-01,Standard Class,CG-STREAM-73390,Stream-Customer-9,Home Office,Technology,Binders,268.0,5,0.1,-68.89,191,2025-04-30 19:49:24,stream
