Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-21-0,2025-04-15,2025-05-08,Same Day,CG-STREAM-15429,Stream-Customer-0,Corporate,Technology,Binders,718.66,1,0.2,-11.8,21,2025-04-30 19:35:12,stream
2,STREAM-21-1,2025-04-13,2025-05-03,Second Class,CG-STREAM-87247,Stream-Customer-1,Home Office,Office Supplies,Chairs,592.18,1,0.0,76.99,21,2025-04-30 19:35:12,stream
3,STREAM-21-2,2025-04-01,2025-05-08,Second Class,CG-STREAM-94467,Stream-Customer-2,Consumer,Technology,Phones,569.65,2,0.1,368.33,21,2025-04-30 19:35:12,stream
4,STREAM-21-3,2025-04-27,2025-05-09,Second Class,CG-STREAM-46334,Stream-Customer-3,Consumer,Office Supplies,Binders,985.07,8,0.4,320.89,21,2025-04-30 19:35:12,stream
5,STREAM-21-4,2025-04-28,2025-05-04,First Class,CG-STREAM-89052,Stream-Customer-4,Corporate,Technology,Phones,276.21,4,0.2,34.61,21,2025-04-30 19:35:12,stream
6,STREAM-21-5,2025-04-25,2025-05-06,Second Class,CG-STREAM-84787,Stream-Customer-5,Corporate,Office Supplies,Phones,338.27,2,0.3,344.47,21,2025-04-30 19:35:12,stream
7,STREAM-21-6,2025-04-29,2025-05-06,Same Day,CG-STREAM-87107,Stream-Customer-6,Home Office,Technology,Tables,254.43,9,0.2,-56.56,21,2025-04-30 19:35:12,stream
8,STREAM-21-7,2025-04-29,2025-05-02,Second Class,CG-STREAM-56521,Stream-Customer-7,Corporate,Office Supplies,Tables,952.43,7,0.4,431.18,21,2025-04-30 19:35:12,stream
9,STREAM-21-8,2025-04-03,2025-05-06,Standard Class,CG-STREAM-84399,Stream-Customer-8,Corporate,Office Supplies,Tables,495.68,1,0.4,-84.68,21,2025-04-30 19:35:12,stream
10,STREAM-21-9,2025-04-26,2025-05-02,First Class,CG-STREAM-51451,Stream-Customer-9,Corporate,Furniture,Binders,811.46,2,0.4,292.44,21,2025-04-30 19:35:12,stream
