Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,STREAM-50-0,2025-04-24,2025-05-01,Second Class,CG-STREAM-90927,Stream-Customer-0,Home Office,Furniture,Binders,504.72,3,0.5,18.83,50,2025-04-30 19:37:37,stream
2,STREAM-50-1,2025-04-09,2025-05-05,Same Day,CG-STREAM-42899,Stream-Customer-1,Consumer,Furniture,Storage,516.72,2,0.1,144.67,50,2025-04-30 19:37:37,stream
3,STREAM-50-2,2025-04-01,2025-05-03,Second Class,CG-STREAM-41745,Stream-Customer-2,Home Office,Furniture,Tables,820.74,2,0.0,155.65,50,2025-04-30 19:37:37,stream
4,STREAM-50-3,2025-04-30,2025-05-06,Same Day,CG-STREAM-71373,Stream-Customer-3,Corporate,Office Supplies,Chairs,405.84,7,0.5,-3.46,50,2025-04-30 19:37:37,stream
5,STREAM-50-4,2025-04-21,2025-05-09,Second Class,CG-STREAM-33290,Stream-Customer-4,Home Office,Technology,Phones,130.99,3,0.2,-96.33,50,2025-04-30 19:37:37,stream
6,STREAM-50-5,2025-04-29,2025-05-03,First Class,CG-STREAM-81462,Stream-Customer-5,Corporate,Technology,Tables,798.61,2,0.1,201.39,50,2025-04-30 19:37:37,stream
7,STREAM-50-6,2025-04-24,2025-05-05,Standard Class,CG-STREAM-82855,Stream-Customer-6,Consumer,Technology,Binders,400.96,2,0.2,224.33,50,2025-04-30 19:37:37,stream
8,STREAM-50-7,2025-04-04,2025-05-07,First Class,CG-STREAM-90539,Stream-Customer-7,Home Office,Technology,Storage,302.21,2,0.3,300.87,50,2025-04-30 19:37:37,stream
9,STREAM-50-8,2025-04-21,2025-05-09,Second Class,CG-STREAM-13974,Stream-Customer-8,Corporate,Technology,Tables,642.52,1,0.3,279.77,50,2025-04-30 19:37:37,stream
10,STREAM-50-9,2025-04-25,2025-05-04,Standard Class,CG-STREAM-97523,Stream-Customer-9,Consumer,Office Supplies,Tables,462.26,8,0.5,-41.21,50,2025-04-30 19:37:37,stream
